RRT,barrier
path?,time,iters,segments
True,0.0036821365356445312,1,1
True,0.003387928009033203,1,1
True,0.01117706298828125,4,2
True,0.011042118072509766,1,2
True,0.002866983413696289,1,1
True,0.00244903564453125,1,1
True,0.003347158432006836,1,1
True,0.002206087112426758,1,2
True,0.002048969268798828,1,2
True,0.012998104095458984,1,2
True,0.005096912384033203,1,1
True,0.0022008419036865234,1,1
True,0.004966020584106445,1,1
True,0.014365196228027344,2,2
True,0.0023779869079589844,1,1
True,0.0032720565795898438,1,1
True,0.0021669864654541016,1,1
True,0.003591299057006836,1,1
True,0.0026628971099853516,1,1
True,0.0031669139862060547,1,1
True,0.0033998489379882812,1,1
True,0.00287628173828125,1,1
True,0.01718616485595703,6,2
True,0.002595186233520508,1,1
True,0.020163774490356445,4,2
True,0.0054738521575927734,1,1
True,0.002104043960571289,1,1
True,0.0028629302978515625,1,1
True,0.012988090515136719,7,2
True,0.00286102294921875,1,1
True,0.003195047378540039,1,1
True,0.004385948181152344,1,1
True,0.0021338462829589844,1,1
True,0.012180805206298828,2,2
True,0.0021088123321533203,1,1
True,0.004625082015991211,1,1
True,0.01153111457824707,4,2
True,0.004014015197753906,1,1
True,0.0017070770263671875,1,2
True,0.0031499862670898438,1,1
True,0.002397298812866211,1,1
True,0.014961004257202148,2,2
True,0.004403829574584961,1,1
True,0.006819725036621094,1,2
True,0.04866933822631836,18,2
True,0.004528999328613281,1,1
True,0.004881858825683594,1,1
True,0.0022161006927490234,1,1
True,0.0030851364135742188,1,1
True,0.00801992416381836,1,2
True,0.0031571388244628906,1,1
True,0.005013942718505859,1,2
True,0.003983020782470703,1,1
True,0.002629995346069336,1,1
True,0.0258328914642334,9,4
True,0.0030031204223632812,1,1
True,0.02104973793029785,7,3
True,0.0024640560150146484,1,1
True,0.0019559860229492188,1,1
True,0.0024788379669189453,1,2
True,0.0029518604278564453,1,1
True,0.0028450489044189453,1,1
True,0.0023412704467773438,1,1
True,0.003287076950073242,1,2
True,0.003992795944213867,1,1
True,0.010035276412963867,1,2
True,0.001837015151977539,1,1
True,0.022929906845092773,6,2
True,0.0031511783599853516,1,1
True,0.003998994827270508,1,1
True,0.002864837646484375,1,1
True,0.0018019676208496094,1,1
True,0.004207134246826172,1,1
True,0.010119915008544922,1,2
True,0.0031859874725341797,1,1
True,0.0017511844635009766,1,1
True,0.014102935791015625,3,2
True,0.0035448074340820312,1,1
True,0.004420042037963867,1,1
True,0.002251863479614258,1,1
True,0.002701997756958008,1,1
True,0.019375085830688477,4,2
True,0.002004861831665039,1,2
True,0.0014948844909667969,1,1
True,0.025469303131103516,7,2
True,0.004212141036987305,1,1
True,0.002276897430419922,1,1
True,0.0066509246826171875,1,2
True,0.008248090744018555,3,2
True,0.00442194938659668,1,1
True,0.004408121109008789,1,1
True,0.0022301673889160156,1,1
True,0.0029418468475341797,1,1
True,0.004954814910888672,1,1
True,0.0027251243591308594,1,1
True,0.002789020538330078,1,1
True,0.002941131591796875,1,1
True,0.0027730464935302734,1,2
True,0.010766267776489258,1,2
True,0.0059010982513427734,1,2
